date,home_team,away_team,tournament,city,country,neutral,year,month,day,result,home_points,away_points,home_capital,away_capital,home_comb,away_comb,stadium_comb,home_lat,home_lon,away_lat,away_lon,stadium_lat,stadium_lon,home_stadium_distance_km,away_stadium_distance_km,home_fix_1,home_fix_2,home_shots_1,home_shots_2,home_shots_against_1,home_shots_against_2,home_scored_1,home_scored_2,home_conceded_1,home_conceded_2,home_relative_shots_1,home_relative_shots_2,home_relative_goals_1,home_relative_goals_2,away_fix_1,away_fix_2,away_shots_1,away_shots_2,away_shots_against_1,away_shots_against_2,away_scored_1,away_scored_2,away_conceded_1,away_conceded_2,away_relative_shots_1,away_relative_shots_2,away_relative_goals_1,away_relative_goals_2,home_ranking,away_ranking,home_temperature_max,home_temperature_min,home_precipitation,home_wind_speed,away_temperature_max,away_temperature_min,away_precipitation,away_wind_speed,stadium_temperature_max,stadium_temperature_min,stadium_precipitation,stadium_wind_speed,home_stadium_temp_max,home_stadium_temp_min,home_stadium_temp_avg,away_stadium_temp_max,away_stadium_temp_min,away_stadium_temp_avg
2018-06-26,Nigeria,Argentina,FWC,Saint Petersburg,Russia,True,2018,6,26,2,618.0,1241.0,Abuja,Buenos Aires,"Abuja, Nigeria","Buenos Aires, Argentina","Saint Petersburg, Russia",9.0643305,7.4892974,-34.6095579,-58.3887904,59.9606739,30.1586551,5967.045076873444,13206.273338961244,7.427,6.773,15,13,9,10,2,0,0,2,0.625,0.5652,1.0,0.0,6.709,7.455,8,26,14,9,0,1,3,1,0.3636,0.7429,0.0,0.5,26,2,29.6,21.4,0.1,9.2,14.6,5.1,0.0,19.3,20.9,12.3,0.0,17.7,8.700000000000003,9.099999999999998,8.9,6.299999999999999,7.200000000000001,6.75
2018-06-26,Iceland,Croatia,FWC,Rostov-on-Don,Russia,True,2018,6,26,2,908.0,945.0,Reykjavik,Zagreb,"Reykjavik, Iceland","Zagreb, Croatia","Rostov-on-Don, Russia",64.145981,-21.9422367,45.8130967,15.9772795,47.2610441,39.7249086,4084.898941918491,1816.481982856348,6.564,6.982,9,9,15,26,0,1,2,1,0.375,0.2571,0.0,0.5,7.173,7.127,14,10,8,13,3,2,0,0,0.6364,0.4348,1.0,1.0,74,13,9.7,6.2,1.1,20.8,22.1,12.9,0.1,15.4,34.5,22.3,0.0,25.2,24.8,16.1,20.450000000000003,12.399999999999999,9.4,10.899999999999999
2018-06-26,Denmark,France,FWC,Moscow,Russia,True,2018,6,26,0,1051.0,1198.0,Copenhagen,Paris,"Copenhagen, Denmark","Paris, France","Moscow, Russia",55.6867243,12.5700724,48.8534951,2.3483915,55.625578,37.6063916,1562.0245329885554,2485.247601759751,7.045,7.2,8,9,13,13,1,1,1,0,0.381,0.4091,0.5,1.0,7.273,7.082,11,11,10,4,1,2,0,1,0.5238,0.7333,1.0,0.6667,21,3,23.6,14.5,0.0,19.9,25.6,13.2,0.0,16.4,23.8,14.5,0.0,12.4,0.1999999999999993,0.0,0.09999999999999964,1.8000000000000007,1.3000000000000007,1.5500000000000007
2018-06-26,Australia,Peru,FWC,Sochi,Russia,True,2018,6,26,2,718.0,1125.0,Canberra,Lima,"Canberra, Australia","Lima, Peru","Sochi, Russia",-35.2975906,149.1012676,-12.0459808,-77.0305912,43.5854823,39.723109,14063.822139665861,13072.75729847866,6.882,6.636,13,4,8,11,1,1,1,2,0.619,0.2667,0.5,0.3333,6.8,7.036,10,13,11,9,0,0,1,1,0.4762,0.5909,0.0,0.0,28,50,12.0,-4.3,0.0,12.2,18.5,14.5,0.0,18.6,26.3,22.5,0.7,12.4,14.3,26.8,20.55,7.800000000000001,8.0,7.9
2018-06-27,South Korea,Germany,FWC,Kazan,Russia,True,2018,6,27,1,544.0,1558.0,Seoul,Berlin,"Seoul, South Korea","Berlin, Germany","Kazan, Russia",37.5666791,126.9782914,52.5173885,13.3951309,55.7946485,49.1115022,5924.638713294778,2327.1971347713643,6.755,6.891,16,3,13,15,1,0,2,1,0.5517,0.1667,0.3333,0.0,7.391,7.291,14,22,7,13,2,0,1,1,0.6667,0.6286,0.6667,0.0,32,12,25.0,19.3,1.3,25.1,23.1,12.5,0.1,19.4,28.7,20.5,0.0,20.7,3.6999999999999993,1.1999999999999993,2.4499999999999993,5.599999999999998,8.0,6.799999999999999
2018-06-27,Serbia,Brazil,FWC,Moscow,Russia,True,2018,6,27,2,751.0,1431.0,Belgrade,Brasília,"Belgrade, Serbia","Brasília, Brazil","Moscow, Russia",44.8153318,20.4456588,-15.7939869,-47.8828,55.625578,37.6063916,1704.5232055408223,11173.04406163515,6.982,7.327,12,9,17,9,1,1,2,0,0.4138,0.5,0.3333,1.0,7.636,7.064,22,16,3,7,2,1,0,1,0.88,0.6957,1.0,0.5,40,5,20.1,15.8,9.3,19.6,25.5,16.4,0.0,11.2,25.1,14.3,0.0,15.1,5.0,1.5,3.25,0.3999999999999986,2.099999999999998,1.2499999999999982
2018-06-27,Switzerland,Costa Rica,FWC,Nizhny Novgorod,Russia,True,2018,6,27,0,1199.0,884.0,Bern,San José,"Bern, Switzerland","San José, Costa Rica","Nizhny Novgorod, Russia",46.9484742,7.4521749,9.9327707,-84.0796144,56.3264816,44.0051395,2689.903593831951,11247.04743806566,6.918,6.9,17,7,12,16,2,1,1,1,0.5862,0.3043,0.6667,0.5,6.782,6.827,3,9,22,9,0,0,2,1,0.12,0.5,0.0,0.0,14,51,23.9,12.3,0.0,23.9,24.9,16.8,1.1,15.0,25.9,15.4,0.0,17.2,2.0,3.0999999999999996,2.55,1.0,1.4000000000000004,1.2000000000000002
2018-06-27,Mexico,Sweden,FWC,Ekaterinburg,Russia,True,2018,6,27,2,989.0,880.0,Mexico City,Stockholm,"Mexico City, Mexico","Stockholm, Sweden","Ekaterinburg, Russia",19.3207722,-99.1514678,59.3251172,18.0710935,56.8382071,60.6007886,11338.095187562389,2472.342644950862,7.309,7.473,13,13,16,22,2,1,1,0,0.4483,0.3714,0.6667,1.0,6.773,7.255,7,15,14,3,1,1,2,0,0.3333,0.8333,0.3333,1.0,10,37,21.2,12.7,4.6,9.3,28.3,11.5,0.0,10.5,29.2,15.4,0.0,18.5,8.0,2.700000000000001,5.3500000000000005,0.8999999999999986,3.9000000000000004,2.3999999999999995
2018-06-28,Panama,Tunisia,FWC,Saransk,Russia,True,2018,6,28,2,571.0,910.0,Panama City,Tunis,"Panama City, Panama","Tunis, Tunisia","Saransk, Russia",8.9714493,-79.5341802,36.8002068,10.1857757,54.18671,45.18383,11308.136063452532,3290.2108707194993,6.064,6.618,7,6,11,15,1,0,6,3,0.3889,0.2857,0.1429,0.0,6.727,6.7,13,6,17,16,2,1,5,2,0.4333,0.2727,0.2857,0.3333,44,57,27.5,24.2,6.2,10.9,33.0,17.6,0.0,19.4,26.7,15.8,0.0,16.8,0.8000000000000007,8.399999999999999,4.6,6.300000000000001,1.8000000000000007,4.050000000000001
2018-06-28,Japan,Poland,FWC,Volgograd,Russia,True,2018,6,28,2,521.0,1183.0,Tokyo,Warsaw,"Tokyo, Japan","Warsaw, Poland","Volgograd, Russia",35.6768601,139.7638947,52.2319581,21.0067249,48.7081906,44.5153353,7460.884377129293,1701.1254008397616,6.973,7.145,6,13,14,7,2,2,2,1,0.3,0.65,0.5,0.6667,6.709,6.845,9,10,11,7,0,1,3,2,0.45,0.5882,0.0,0.3333,17,36,29.3,24.3,0.0,49.9,25.4,18.2,0.6,23.5,36.8,25.3,0.0,21.4,7.4999999999999964,1.0,4.249999999999998,11.399999999999999,7.100000000000001,9.25
2018-06-28,England,Belgium,FWC,Kaliningrad,Russia,True,2018,6,28,2,1051.0,1298.0,London,Brussels,"London, England","Brussels, Belgium","Kaliningrad, Russia",51.5074456,-0.1277653,50.8467372,4.352493,54.710128,20.5105838,1417.1693174780812,1165.3268152779588,7.509,7.336,11,16,7,6,6,2,1,1,0.6111,0.7273,0.8571,0.6667,7.418,7.591,17,15,13,6,5,3,2,0,0.5667,0.7143,0.7143,1.0,4,8,26.6,12.2,0.0,22.7,26.7,14.9,0.0,19.6,26.5,16.6,0.0,20.6,0.10000000000000142,4.400000000000002,2.2500000000000018,0.1999999999999993,1.700000000000001,0.9500000000000002
2018-06-28,Senegal,Colombia,FWC,Samara,Russia,True,2018,6,28,2,838.0,986.0,Dakar,Bogotá,"Dakar, Senegal","Bogotá, Colombia","Samara, Russia",14.693425,-17.447938,4.6533817,-74.0836331,53.1956255,50.1014927,7215.1973688529015,11752.90170410327,6.918,6.882,14,7,6,10,2,2,2,1,0.7,0.4118,0.5,0.6667,7.427,6.355,11,7,9,13,3,1,0,2,0.55,0.35,1.0,0.3333,18,11,26.4,24.0,0.0,26.0,16.4,7.3,1.6,15.8,28.9,19.8,0.0,19.9,2.5,4.199999999999999,3.3499999999999996,12.5,12.5,12.5
2018-06-30,France,Argentina,FWC,Kazan,Russia,True,2018,6,30,1,1198.0,1241.0,Paris,Buenos Aires,"Paris, France","Buenos Aires, Argentina","Kazan, Russia",48.8534951,2.3483915,-34.6095579,-58.3887904,55.7946485,49.1115022,3204.3510975765053,14178.22158280275,7.264,7.273,9,11,6,10,0,1,0,0,0.6,0.5238,0.5,1.0,7.155,6.709,8,8,7,14,2,0,1,3,0.5333,0.3636,0.6667,0.0,3,2,30.9,18.0,0.1,16.2,13.1,8.4,0.0,13.7,28.1,16.3,0.0,14.5,2.799999999999997,1.6999999999999993,2.2499999999999982,15.000000000000002,7.9,11.450000000000001
2018-06-30,Uruguay,Portugal,FWC,Sochi,Russia,True,2018,6,30,1,1018.0,1274.0,Montevideo,Lisbon,"Montevideo, Uruguay","Lisbon, Portugal","Sochi, Russia",-34.9058916,-56.1913095,38.7077507,-9.1365919,43.5854823,39.723109,13022.22793630302,4067.6507805970255,7.118,7.155,11,12,3,7,3,1,0,0,0.7857,0.6316,1.0,1.0,7.055,7.255,13,9,5,15,1,1,1,0,0.7222,0.375,0.5,1.0,20,7,13.4,9.0,0.0,12.8,21.7,15.7,0.3,20.6,28.4,23.7,4.2,12.6,14.999999999999998,14.7,14.849999999999998,6.699999999999999,8.0,7.35
2018-07-01,Croatia,Denmark,FWC,Nizhny Novgorod,Russia,True,2018,7,1,0,2036.0,2014.0,Zagreb,Copenhagen,"Zagreb, Croatia","Copenhagen, Denmark","Nizhny Novgorod, Russia",45.8130967,15.9772795,55.6867243,12.5700724,56.3264816,44.0051395,2257.2728982505487,1938.5453905973197,7.145,7.173,11,14,16,8,2,3,1,0,0.4074,0.6364,0.6667,1.0,6.982,7.045,6,8,9,13,0,1,0,1,0.4,0.381,0.5,0.5,13,21,21.1,13.9,0.1,9.2,21.5,13.7,0.0,22.7,30.9,22.0,0.2,20.3,9.799999999999997,8.1,8.95,9.399999999999999,8.3,8.85
2018-07-01,Russia,Spain,FWC,Moscow,Russia,False,2018,7,1,0,1758.0,2104.0,Moscow,Madrid,"Moscow, Russia","Madrid, Spain","Moscow, Russia",55.625578,37.6063916,40.416782,-3.703507,55.625578,37.6063916,0.0,3436.647210241187,6.482,7.227,3,12,11,14,0,3,3,1,0.2143,0.4615,0.0,0.75,7.282,7.473,15,16,5,7,2,1,2,0,0.75,0.6957,0.5,1.0,35,1,24.4,18.3,15.7,22.6,26.2,17.8,0.1,20.3,24.4,18.3,15.7,22.6,0.0,0.0,0.0,1.8000000000000007,0.5,1.1500000000000004
2018-07-02,Belgium,Japan,FWC,Rostov-on-Don,Russia,True,2018,7,2,1,2124.0,1816.0,Brussels,Tokyo,"Brussels, Belgium","Tokyo, Japan","Rostov-on-Don, Russia",50.8467372,4.352493,35.6768601,139.7638947,47.2610441,39.7249086,2582.8233312937996,7849.8064706752875,7.227,7.418,13,17,9,13,1,5,0,2,0.5909,0.5667,1.0,0.7143,6.955,6.973,10,6,11,14,0,2,1,2,0.4762,0.3,0.0,0.5,8,17,27.4,14.8,0.0,18.1,29.7,22.8,0.0,33.8,28.5,18.4,0.0,14.0,1.1000000000000014,3.599999999999998,2.3499999999999996,1.1999999999999993,4.400000000000002,2.8000000000000007
2018-07-02,Brazil,Mexico,FWC,Samara,Russia,True,2018,7,2,1,2160.0,2041.0,Brasília,Mexico City,"Brasília, Brazil","Mexico City, Mexico","Samara, Russia",-15.7939869,-47.8828,19.3207722,-99.1514678,53.1956255,50.1014927,11935.402500813612,11427.019357146446,7.318,7.636,13,22,10,3,2,2,0,0,0.5652,0.88,1.0,1.0,6.673,7.309,20,13,15,16,0,2,3,1,0.5714,0.4483,0.0,0.6667,5,10,26.0,14.6,0.0,9.2,21.4,13.5,6.0,22.3,34.1,21.1,0.0,13.1,8.100000000000001,6.500000000000002,7.300000000000002,12.700000000000003,7.600000000000001,10.150000000000002
2018-07-03,Colombia,England,FWC,Moscow,Russia,True,2018,7,3,0,1998.0,2099.0,Bogotá,London,"Bogotá, Colombia","London, England","Moscow, Russia",4.6533817,-74.0836331,51.5074456,-0.1277653,55.625578,37.6063916,10908.982943059847,2501.1607258158497,6.964,7.427,3,11,9,9,1,3,0,0,0.25,0.55,1.0,1.0,6.918,7.509,9,11,13,7,0,6,1,1,0.4091,0.6111,0.0,0.8571,11,4,16.7,8.0,0.7,13.6,24.9,14.9,0.0,27.0,19.1,11.8,0.0,22.6,2.400000000000002,3.8000000000000007,3.1000000000000014,5.799999999999997,3.0999999999999996,4.449999999999998
2018-07-03,Sweden,Switzerland,FWC,Saint Petersburg,Russia,True,2018,7,3,1,1955.0,2087.0,Stockholm,Bern,"Stockholm, Sweden","Bern, Switzerland","Saint Petersburg, Russia",59.3251172,18.0710935,46.9484742,7.4521749,59.9606739,30.1586551,681.9784737384279,2066.8773321586286,7.282,6.773,15,7,20,14,3,1,0,2,0.4286,0.3333,1.0,0.3333,6.973,6.918,9,17,14,12,2,2,2,1,0.3913,0.5862,0.5,0.6667,37,14,22.6,11.5,0.0,17.3,23.7,16.7,4.2,8.6,19.7,11.0,4.1,18.0,2.900000000000002,0.5,1.700000000000001,4.0,5.699999999999999,4.85
2018-07-06,Uruguay,France,FWC,Nizhny Novgorod,Russia,True,2018,7,6,2,2017.0,2164.0,Montevideo,Paris,"Montevideo, Uruguay","Paris, France","Nizhny Novgorod, Russia",-34.9058916,-56.1913095,48.8534951,2.3483915,56.3264816,44.0051395,13769.110997543074,2884.3450321425544,7.1,7.118,6,11,17,3,2,3,1,0,0.2609,0.7857,0.6667,1.0,6.891,7.264,9,9,9,6,4,0,3,0,0.5,0.6,0.5714,0.5,20,3,12.4,9.0,0.1,27.3,27.8,15.5,0.1,13.0,24.1,13.9,1.7,20.6,11.700000000000001,4.9,8.3,3.6999999999999993,1.5999999999999996,2.6499999999999995
2018-07-06,Brazil,Belgium,FWC,Kazan,Russia,True,2018,7,6,2,2160.0,2124.0,Brasília,Brussels,"Brasília, Brazil","Brussels, Belgium","Kazan, Russia",-15.7939869,-47.8828,50.8467372,4.352493,55.7946485,49.1115022,11888.521939307771,2968.987508016776,7.509,7.318,21,13,11,10,2,2,0,0,0.6562,0.5652,1.0,1.0,7.145,7.227,21,13,9,9,3,1,2,0,0.7,0.5909,0.6,1.0,5,8,24.8,14.2,0.0,13.2,26.2,13.8,0.0,11.3,25.0,15.9,0.0,14.1,0.1999999999999993,1.700000000000001,0.9500000000000002,1.1999999999999993,2.0999999999999996,1.6499999999999995
2018-07-07,Russia,Croatia,FWC,Sochi,Russia,False,2018,7,7,0,1758.0,2036.0,Moscow,Zagreb,"Moscow, Russia","Zagreb, Croatia","Sochi, Russia",55.625578,37.6063916,45.8130967,15.9772795,43.5854823,39.723109,1347.2939228547605,1886.0028827036722,7.136,6.482,5,3,16,11,5,0,4,3,0.2381,0.2143,0.5556,0.0,7.2,7.145,17,11,8,16,4,2,3,1,0.68,0.4074,0.5714,0.6667,35,13,22.6,13.1,0.3,18.4,24.4,17.1,3.3,15.6,26.3,19.6,1.0,11.7,3.6999999999999993,6.500000000000002,5.1000000000000005,1.9000000000000021,2.5,2.200000000000001
2018-07-07,Sweden,England,FWC,Samara,Russia,True,2018,7,7,2,1955.0,2099.0,Stockholm,London,"Stockholm, Sweden","London, England","Samara, Russia",59.3251172,18.0710935,51.5074456,-0.1277653,53.1956255,50.1014927,2068.47969802411,3346.039646959109,7.191,7.282,12,15,16,20,1,3,0,0,0.4286,0.4286,1.0,1.0,7.218,6.918,12,9,12,13,5,0,4,1,0.5,0.4091,0.5556,0.0,37,4,23.0,13.7,0.1,12.1,29.0,16.9,0.0,16.5,27.0,17.6,0.2,7.9,4.0,3.900000000000002,3.950000000000001,2.0,0.7000000000000028,1.3500000000000014
2018-07-10,France,Belgium,FWC,Saint Petersburg,Russia,True,2018,7,10,1,2164.0,2124.0,Paris,Brussels,"Paris, France","Brussels, Belgium","Saint Petersburg, Russia",48.8534951,2.3483915,50.8467372,4.352493,59.9606739,30.1586551,2157.1599004062505,1900.113723311949,7.445,6.891,10,9,9,9,2,4,0,3,0.5263,0.5,1.0,0.5714,7.373,7.145,8,21,17,9,2,3,1,2,0.32,0.7,0.6667,0.6,3,8,21.8,16.7,0.2,18.8,18.8,14.1,1.9,26.3,18.1,15.2,1.9,16.4,3.6999999999999993,1.5,2.5999999999999996,0.6999999999999993,1.0999999999999996,0.8999999999999995
2018-07-11,Croatia,England,FWC,Moscow,Russia,True,2018,7,11,1,2036.0,2099.0,Zagreb,London,"Zagreb, Croatia","London, England","Moscow, Russia",45.8130967,15.9772795,51.5074456,-0.1277653,55.625578,37.6063916,1860.5020669859848,2501.1607258158497,7.336,7.2,18,17,9,8,6,4,5,3,0.6667,0.68,0.5455,0.5714,7.373,7.218,12,12,7,12,2,5,0,4,0.6316,0.5,1.0,0.5556,13,4,21.1,17.2,8.0,13.3,22.1,12.3,0.3,16.0,23.2,15.4,8.7,18.9,2.099999999999998,1.799999999999999,1.9499999999999984,1.0999999999999979,3.0999999999999996,2.0999999999999988
2018-07-14,Belgium,England,FWC,Saint Petersburg,Russia,True,2018,7,14,1,2124.0,2099.0,Brussels,London,"Brussels, Belgium","London, England","Saint Petersburg, Russia",50.8467372,4.352493,51.5074456,-0.1277653,59.9606739,30.1586551,1900.113723311949,2091.2262827331356,7.027,7.373,9,8,19,17,0,2,1,1,0.3214,0.32,0.0,0.6667,7.036,7.373,10,12,21,7,1,2,2,0,0.3226,0.6316,0.3333,1.0,8,4,26.6,13.1,0.0,11.3,25.2,14.9,0.8,10.7,26.6,17.0,0.4,13.0,0.0,3.9000000000000004,1.9500000000000002,1.4000000000000021,2.0999999999999996,1.7500000000000009
2018-07-15,France,Croatia,FWC,Moscow,Russia,True,2018,7,15,1,2164.0,2036.0,Paris,Zagreb,"Paris, France","Zagreb, Croatia","Moscow, Russia",48.8534951,2.3483915,45.8130967,15.9772795,55.625578,37.6063916,2485.247601759751,1860.5020669859848,7.473,7.445,19,10,9,9,1,2,0,0,0.6786,0.5263,1.0,1.0,7.355,7.336,21,18,10,9,2,6,1,5,0.6774,0.6667,0.6667,0.5455,3,13,29.2,17.7,1.7,13.3,23.6,17.6,4.6,6.2,27.6,17.6,0.3,11.6,1.5999999999999979,0.09999999999999787,0.8499999999999979,4.0,0.0,2.0
2018-09-06,Gibraltar,North Macedonia,UEFA,Gibraltar,Gibraltar,False,2018,9,6,2,900.0,1336.0,Gibraltar,Skopje,"Gibraltar, Gibraltar","Skopje, North Macedonia","Gibraltar, Gibraltar",36.140807,-5.3541295,41.9962164,21.4318935,36.140807,-5.3541295,0.0,2391.3270231292863,6.109,5.909,3,4,19,12,0,0,4,6,0.1364,0.25,0.0,0.0,7.491,6.836,12,5,3,8,4,1,0,1,0.8,0.3846,1.0,0.5,202,69,28.9,18.9,0.0,21.4,27.6,15.3,1.5,9.4,28.9,18.9,0.0,21.4,0.0,0.0,0.0,1.2999999999999972,3.599999999999998,2.4499999999999975
2018-09-06,Wales,Republic of Ireland,UEFA,Cardiff,Wales,False,2018,9,6,1,1536.0,1484.0,Cardiff,Dublin,"Cardiff, Wales","Dublin, Republic of Ireland","Cardiff, Wales",51.4816546,-3.1791934,53.3493795,-6.2605593,51.4816546,-3.1791934,0.0,294.57594111437277,6.8,7.009,15,10,8,5,0,1,1,0,0.6522,0.6667,0.0,1.0,6.345,7.1,10,6,15,11,1,0,5,0,0.4,0.3529,0.1667,0.5,38,55,18.2,10.5,0.8,22.4,15.2,11.0,4.0,18.5,18.2,10.5,0.8,22.4,0.0,0.0,0.0,3.0,0.5,1.75
2018-09-06,Czech Republic,Ukraine,UEFA,Uherské Hradiště,Czech Republic,False,2018,9,6,2,1430.0,1468.0,Prague,Kyiv,"Prague, Czech Republic","Kyiv, Ukraine","Uherské Hradiště, Czech Republic",50.0874654,14.4212535,50.4500336,30.5241361,49.0681018,17.4663899,247.0615632482549,949.1856533667843,7.845,7.182,28,27,4,3,5,2,0,1,0.875,0.9,1.0,0.6667,6.591,7.045,8,13,7,6,0,2,2,0,0.5333,0.6842,0.0,1.0,48,33,23.4,13.4,0.0,8.4,25.7,15.8,0.0,18.0,24.0,13.2,0.0,10.8,0.6000000000000014,0.20000000000000107,0.40000000000000124,1.6999999999999993,2.6000000000000014,2.1500000000000004
2018-09-06,Armenia,Liechtenstein,UEFA,Yerevan,Armenia,False,2018,9,6,1,1227.0,944.0,Yerevan,Vaduz,"Yerevan, Armenia","Vaduz, Liechtenstein","Yerevan, Armenia",40.1777112,44.5126233,47.1392862,9.5227962,40.1777112,44.5126233,0.0,2892.5728702954098,7.036,6.091,16,6,11,12,1,1,1,6,0.5926,0.3333,0.5,0.1429,6.064,6.736,3,5,12,15,0,0,4,1,0.2,0.25,0.0,0.0,107,206,31.8,19.1,0.0,16.5,24.1,13.2,8.6,7.3,31.8,19.1,0.0,16.5,0.0,0.0,0.0,7.699999999999999,5.900000000000002,6.800000000000001
2018-09-06,Latvia,Andorra,UEFA,Riga,Latvia,False,2018,9,6,0,1122.0,1120.0,Riga,Andorra la Vella,"Riga, Latvia","Andorra la Vella, Andorra","Riga, Latvia",56.9493977,24.1051846,42.4979185,1.5032264,56.9493977,24.1051846,0.0,2264.8249731967107,7.509,7.009,12,12,4,16,4,0,0,0,0.75,0.4286,1.0,0.5,6.309,6.427,4,1,12,15,0,0,4,2,0.25,0.0625,0.0,0.0,137,172,26.5,13.0,0.0,10.7,21.0,10.6,0.9,10.8,26.5,13.0,0.0,10.7,0.0,0.0,0.0,5.5,2.4000000000000004,3.95
2018-09-06,Germany,France,UEFA,Munich,Germany,False,2018,9,6,0,1561.0,1726.0,Berlin,Paris,"Berlin, Germany","Paris, France","Munich, Germany",52.5173885,13.3951309,48.8534951,2.3483915,48.1371079,11.5753822,503.86008184339755,684.1271986597453,7.2,7.391,21,14,12,7,0,2,2,1,0.6364,0.6667,0.0,0.6667,6.745,7.473,7,19,14,9,4,1,2,0,0.3333,0.6786,0.6667,1.0,12,3,24.0,15.7,0.1,13.0,21.7,14.9,0.5,19.0,24.0,12.1,1.1,11.2,0.0,3.5999999999999996,1.7999999999999998,2.3000000000000007,2.8000000000000007,2.5500000000000007
2018-09-06,Norway,Cyprus,UEFA,Oslo,Norway,False,2018,9,6,1,1406.0,1280.0,Oslo,Nicosia,"Oslo, Norway","Nicosia, Cyprus","Oslo, Norway",59.9133301,10.7389701,35.1746503,33.3638783,59.9133301,10.7389701,0.0,3197.324945954622,7.1,7.8,14,24,7,1,1,8,0,0,0.6667,0.96,1.0,1.0,6.245,6.636,2,8,13,11,0,1,4,2,0.1333,0.4211,0.0,0.3333,19,124,16.7,13.4,2.5,12.8,34.5,20.9,0.0,26.4,16.7,13.4,2.5,12.8,0.0,0.0,0.0,17.8,7.499999999999998,12.649999999999999
2018-09-06,Slovenia,Bulgaria,UEFA,Ljubljana,Slovenia,False,2018,9,6,2,1392.0,1416.0,Ljubljana,Sofia,"Ljubljana, Slovenia","Sofia, Bulgaria","Ljubljana, Slovenia",46.0500268,14.5069289,42.6977028,23.3217359,46.0500268,14.5069289,0.0,792.9638010073974,7.027,6.664,17,4,9,16,2,0,2,1,0.6538,0.2,0.5,0.0,7.055,6.664,9,7,16,10,1,0,1,1,0.36,0.4118,0.5,0.0,56,85,24.5,13.7,1.5,4.8,24.2,13.4,0.7,13.6,24.5,13.7,1.5,4.8,0.0,0.0,0.0,0.3000000000000007,0.29999999999999893,0.2999999999999998
2018-09-06,Kazakhstan,Georgia,UEFA,Astana,Kazakhstan,False,2018,9,6,2,1167.0,1242.0,Nur-Sultan,Tbilisi,"Nur-Sultan, Kazakhstan","Tbilisi, Georgia","Astana, Kazakhstan",51.1282205,71.4306682,41.6934591,44.8014495,51.1282205,71.4306682,0.0,2277.8231131502457,7.127,6.455,11,9,16,14,1,1,1,3,0.4074,0.3913,0.5,0.25,6.855,6.809,7,5,16,10,0,0,1,1,0.3043,0.3333,0.0,0.0,111,72,15.4,8.3,0.0,20.9,27.8,17.3,0.0,13.2,15.4,8.3,0.0,20.9,0.0,0.0,0.0,12.4,9.0,10.7
2018-09-07,Turkey,Russia,UEFA,Trabzon,Turkey,False,2018,9,7,2,1455.0,1410.0,Ankara,Moscow,"Ankara, Turkey","Moscow, Russia","Trabzon, Turkey",39.9207759,32.8540497,55.625578,37.6063916,41.0054605,39.7301463,593.9169898625404,1633.0535814393045,7.009,6.564,11,9,17,16,2,0,2,3,0.3929,0.36,0.5,0.0,6.936,7.136,9,5,18,16,5,5,6,4,0.3333,0.2381,0.4545,0.5556,27,35,23.9,13.4,0.0,19.8,23.4,10.8,0.0,10.3,25.0,20.5,8.0,11.9,1.1000000000000014,7.1,4.1000000000000005,1.6000000000000014,9.7,5.65
2018-09-07,Albania,Israel,UEFA,Elbasan,Albania,False,2018,9,7,1,1384.0,1256.0,Tirana,Jerusalem,"Tirana, Albania","Jerusalem, Israel","Elbasan, Albania",41.3281482,19.8184435,31.7788472,35.2257856,41.1126792,20.0820858,32.56173642683651,1702.2118463599372,6.809,6.6,11,11,19,25,0,0,1,3,0.3667,0.3056,0.0,0.0,6.773,7.409,8,15,12,5,0,1,1,0,0.4,0.75,0.0,1.0,67,76,28.4,17.0,0.1,10.9,28.0,18.6,0.0,26.5,28.5,15.3,4.5,9.6,0.10000000000000142,1.6999999999999993,0.9000000000000004,0.5,3.3000000000000007,1.9000000000000004
2018-09-07,Azerbaijan,Kosovo,UEFA,Baku,Azerbaijan,False,2018,9,7,0,1207.0,1080.0,Baku,Pristina,"Baku, Azerbaijan","Pristina, Kosovo","Baku, Azerbaijan",40.3755885,49.8328009,42.6638771,21.1640849,40.3755885,49.8328009,0.0,2388.781042791931,6.345,6.936,6,3,21,27,1,1,5,2,0.2222,0.1,0.1667,0.3333,6.545,6.7,7,6,10,13,0,0,2,2,0.4118,0.3158,0.0,0.0,126,78,29.2,19.6,0.0,18.1,25.6,14.1,0.0,12.7,29.2,19.6,0.0,18.1,0.0,0.0,0.0,3.599999999999998,5.500000000000002,4.55
2018-09-07,Faroe Islands,Malta,UEFA,Tórshavn,Faroe Islands,False,2018,9,7,1,1268.0,928.0,Tórshavn,Valletta,"Tórshavn, Faroe Islands","Valletta, Malta","Tórshavn, Faroe Islands",62.0101396,-6.7715709,35.8989979,14.5136607,62.0101396,-6.7715709,0.0,3258.800299337651,6.827,7.118,6,16,15,12,0,0,1,0,0.2857,0.5714,0.0,0.5,6.382,6.855,2,3,15,14,0,1,3,1,0.1176,0.1765,0.0,0.5,123,161,12.0,8.9,0.8,28.6,32.0,25.3,0.0,23.7,12.0,8.9,0.8,28.6,0.0,0.0,0.0,20.0,16.4,18.2
