home_stadium_distance_km,away_stadium_distance_km,home_fix_1,home_fix_2,home_shots_1,home_shots_2,home_shots_against_1,home_shots_against_2,home_scored_1,home_scored_2,home_relative_shots_1,home_relative_shots_2,home_relative_goals_1,home_relative_goals_2,away_fix_1,away_fix_2,away_shots_1,away_shots_2,away_shots_against_1,away_shots_against_2,away_scored_2,away_relative_shots_1,away_relative_shots_2,away_relative_goals_1,away_relative_goals_2,home_ranking,away_ranking,home_precipitation,home_wind_speed,away_precipitation,away_wind_speed,stadium_precipitation,stadium_wind_speed,home_stadium_temp_avg,away_stadium_temp_avg,home_stadium_wind_speed,away_stadium_wind_speed,ranking_diff,stadium_temperature_avg,home_temperature_avg,away_temperature_avg,day_sin,day_cos,result
1.5078486937868747,0.2377962790302498,-0.28229665071770405,-0.16404494382022583,0.5,0.42857142857142855,-0.5714285714285714,-0.2857142857142857,0.0,-0.5,0.7195883866225655,0.32639138240574506,0.5,-0.5,0.6210268948655271,0.31051344743276177,0.14285714285714285,0.8571428571428571,0.2857142857142857,-0.125,-0.5,-0.15735849056603776,0.4640171858216972,0.5,-0.5,-0.34,-0.5,0.2142857142857143,-0.4022988505747126,8.058823529411764,-0.9101123595505617,0.0,-0.1477272727272726,0.06504065040650396,0.776,-0.10810810810810796,0.15068493150684936,0.1875,0.7183908045977012,0.48901098901098855,-0.2057416267942584,-0.5712682150947924,0.8207634412072763,0
0.9889687343233726,1.0386176335902655,-0.7607655502392354,0.224719101123595,0.25,-0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.08526277104005879,-0.32639138240574506,-0.5,0.5,-0.17848410757946098,0.15403422982884993,-0.5714285714285714,-0.14285714285714285,0.5714285714285714,0.75,0.0,-0.8086792452830186,-0.464017185821697,-0.5,0.5,0.46,-0.3333333333333333,0.0,1.2758620689655173,0.0,-0.08988764044943826,1.7857142857142858,0.9090909090909092,0.6178861788617884,-0.33600000000000013,0.0405405405405404,0.4246575342465755,0.8333333333333334,0.47126436781609216,-0.12087912087912105,0.2631578947368421,-0.5712682150947924,0.8207634412072763,0
1.562157806326734,1.23397193069824,1.370813397129185,0.898876404494382,-0.125,1.0,-0.7142857142857143,-0.42857142857142855,1.0,0.5,0.5446527012127894,0.6463195691202875,1.5,1.0,1.4229828850855748,0.3985330073349611,1.5714285714285714,0.7142857142857143,0.0,-0.125,0.5,0.5894339622641508,0.413175796634443,1.0,0.0,-0.54,0.0,0.0,0.41379310344827597,0.0,-0.04494382022471913,3.785714285714286,0.2840909090909093,-0.1707317073170734,-0.6240000000000004,-0.22972972972972985,-0.38356164383561625,-0.5833333333333334,-0.017241379310344664,0.0439560439560438,0.11483253588516773,-0.5712682150947924,0.8207634412072763,0
1.4424911180875164,1.425385807884893,0.08612440191387458,0.040449438202246786,2.125,1.4285714285714286,0.14285714285714285,0.0,0.0,-0.5,0.7328188166115399,0.5213644524236984,-0.5,-0.5,0.3545232273838644,1.2885085574572108,0.7142857142857143,2.4285714285714284,0.7142857142857143,-0.375,0.5,-0.06075471698113207,0.9946294307196563,-0.5,0.5,-0.52,-0.5185185185185185,0.0,-0.22988505747126434,0.9411764705882354,0.7977528089887637,3.3571428571428577,-0.7840909090909091,0.03252032520325206,0.6719999999999999,0.2837837837837837,1.191780821917808,0.020833333333333332,0.9712643678160924,0.7527472527472522,0.06698564593301427,-0.3943558551133187,0.9189578116202306,2
1.261324830570797,2.418021710501106,1.2177033492822948,0.8179775280898884,0.625,0.14285714285714285,0.7142857142857143,1.2857142857142858,0.0,0.0,-0.008820286659316272,-0.5213644524236984,0.5,0.5,0.3545232273838644,0.022004889975548746,0.14285714285714285,-0.42857142857142855,2.4285714285714284,2.125,0.0,-0.822264150943396,-0.994629430719656,0.5,-0.5,-0.48,0.3888888888888889,0.14285714285714288,0.6091954022988506,0.0,0.5617977528089886,7.214285714285714,0.11363636363636383,0.7154471544715442,-0.2640000000000004,0.20270270270270246,-0.178082191780822,-0.9583333333333334,0.9540229885057473,0.27472527472527475,1.1866028708133969,-0.3943558551133187,0.9189578116202306,2
1.474810096412204,1.2489110179202623,0.39234449760765466,0.6337078651685403,0.375,-0.14285714285714285,1.2857142857142858,0.2857142857142857,1.0,0.0,-0.34656376332230776,-0.32639138240574506,0.5,0.0,0.44498777506112586,1.3105134474327595,1.2857142857142858,0.7142857142857143,0.2857142857142857,0.5,0.0,0.3539622641509433,0.05764411027568923,-0.5,0.5,-0.4,-0.5370370370370371,0.0,-0.5517241379310343,0.9411764705882354,-0.4382022471910112,1.5000000000000002,1.3409090909090906,0.17073170731707282,-0.2240000000000001,1.8378378378378377,1.3698630136986298,0.16666666666666666,0.16666666666666702,0.1318681318681314,0.6124401913875596,0.39435585511331855,0.9189578116202306,1
1.2297083209791801,1.231488677120528,0.8038277511961706,-0.4696629213483164,0.25,0.42857142857142855,0.5714285714285714,-0.2857142857142857,1.0,0.0,-0.13597941933112817,0.32639138240574506,1.0,0.0,-0.11246943765281243,0.6674816625916852,0.2857142857142857,-0.14285714285714285,0.14285714285714285,0.125,1.5,0.0,-0.16290726817042597,-1.0,1.5,-0.62,-0.42592592592592593,0.0,0.5747126436781609,0.0,-1.0674157303370784,0.0,-0.42045454545454536,0.2601626016260163,-0.17600000000000018,0.797297297297297,0.013698630136986373,-0.1875,0.7298850574712646,1.3461538461538463,0.3732057416267941,0.39435585511331855,0.9189578116202306,1
2.331896053489299,2.140501336178231,1.1315789473684204,-1.0629213483146098,0.5,0.2857142857142857,1.0,-0.14285714285714285,0.0,0.0,-0.18265343623667757,0.16337522441651703,0.5,-1.5,-0.2444987775061117,0.843520782396086,0.42857142857142855,0.8571428571428571,-0.42857142857142855,0.125,0.5,0.44905660377358475,0.30862871464375236,-1.0,0.5,0.4,-0.6481481481481481,0.0,-0.5517241379310343,0.0,-0.15730337078651685,0.0,-0.3068181818181817,-0.16260162601626016,1.112,-0.12162162162162167,-0.547945205479452,1.125,0.29310344827586216,0.5659340659340658,-0.7607655502392343,0.5712682150947923,0.8207634412072763,1
2.8228450511722505,1.6689075468506258,1.0430622009569372,0.2449438202247194,0.25,0.14285714285714285,1.2857142857142858,2.4285714285714284,0.0,0.5,-0.412715913267181,-0.7824057450628367,0.5,0.5,0.39853300733496416,1.400977995110021,-0.42857142857142855,1.4285714285714286,0.8571428571428571,0.0,1.0,-0.7860377358490563,0.5592552810597923,0.0,1.0,0.52,0.0,0.0,1.2068965517241377,0.0,-0.20224719101123598,0.0,0.6477272727272728,0.02439024390243893,1.0879999999999996,0.27027027027027,0.2465753424657535,0.5208333333333334,1.3045977011494256,1.6813186813186811,0.0956937799043062,0.5712682150947923,0.8207634412072763,2
1.5265908233544916,1.2145732234000353,0.5430622009569362,0.2449438202247194,0.0,0.7142857142857143,0.0,0.7142857142857143,0.5,-0.5,0.01947813303932408,-0.05780969479353682,0.5,-0.5,0.28850855745721365,-0.711491442542787,-0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,-0.49660377358490554,0.14930182599355515,0.0,-0.5,-0.46,0.3333333333333333,0.5,0.4597701149425287,4.705882352941177,0.1685393258426966,4.428571428571429,-0.625,0.6016260162601622,0.7599999999999998,0.9054054054054053,0.23287671232876725,-0.875,0.781609195402299,0.18681318681318634,-0.1435406698564593,0.72479278722912,0.6889669190756866,1
