,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,day
3205,1949-04-10,Ecuador,Paraguay,0.0,1.0,COPA,Rio de Janeiro,Brazil,True,1949,4,10
3206,1949-04-13,Brazil,Chile,2.0,1.0,COPA,São Paulo,Brazil,False,1949,4,13
3207,1949-04-13,Ecuador,Uruguay,2.0,3.0,COPA,Rio de Janeiro,Brazil,True,1949,4,13
3208,1949-04-13,Paraguay,Peru,3.0,1.0,COPA,Rio de Janeiro,Brazil,True,1949,4,13
3209,1949-04-17,Bolivia,Uruguay,3.0,2.0,COPA,Rio de Janeiro,Brazil,True,1949,4,17
3210,1949-04-17,Brazil,Colombia,5.0,0.0,COPA,São Paulo,Brazil,False,1949,4,17
3211,1949-04-17,Chile,Ecuador,1.0,0.0,COPA,São Paulo,Brazil,True,1949,4,17
3212,1949-04-20,Chile,Colombia,1.0,1.0,COPA,Rio de Janeiro,Brazil,True,1949,4,20
3213,1949-04-20,Ecuador,Peru,0.0,4.0,COPA,Rio de Janeiro,Brazil,True,1949,4,20
3215,1949-04-20,Paraguay,Uruguay,1.0,2.0,COPA,São Paulo,Brazil,True,1949,4,20
3218,1949-04-24,Brazil,Peru,7.0,1.0,COPA,Rio de Janeiro,Brazil,False,1949,4,24
3220,1949-04-25,Bolivia,Ecuador,2.0,0.0,COPA,São Paulo,Brazil,True,1949,4,25
3222,1949-04-25,Uruguay,Colombia,2.0,2.0,COPA,São Paulo,Brazil,True,1949,4,25
3223,1949-04-27,Bolivia,Peru,0.0,3.0,COPA,Santos,Brazil,True,1949,4,27
3224,1949-04-27,Chile,Paraguay,2.0,4.0,COPA,São Paulo,Brazil,True,1949,4,27
3226,1949-04-30,Bolivia,Paraguay,0.0,7.0,COPA,Rio de Janeiro,Brazil,True,1949,4,30
3227,1949-04-30,Brazil,Uruguay,5.0,1.0,COPA,Rio de Janeiro,Brazil,False,1949,4,30
3228,1949-04-30,Chile,Peru,0.0,3.0,COPA,São Paulo,Brazil,True,1949,4,30
3231,1949-05-03,Colombia,Ecuador,1.0,4.0,COPA,Rio de Janeiro,Brazil,True,1949,5,3
3233,1949-05-04,Peru,Uruguay,4.0,3.0,COPA,Rio de Janeiro,Brazil,True,1949,5,4
3235,1949-05-06,Bolivia,Colombia,4.0,0.0,COPA,Rio de Janeiro,Brazil,True,1949,5,6
3237,1949-05-08,Brazil,Paraguay,1.0,2.0,COPA,Rio de Janeiro,Brazil,False,1949,5,8
3238,1949-05-08,Chile,Uruguay,3.0,1.0,COPA,Belo Horizonte,Brazil,True,1949,5,8
3243,1949-05-11,Brazil,Paraguay,7.0,0.0,COPA,Rio de Janeiro,Brazil,False,1949,5,11
3391,1950-06-24,Brazil,Mexico,4.0,0.0,FWC,Rio de Janeiro,Brazil,False,1950,6,24
3393,1950-06-25,Chile,England,0.0,2.0,FWC,Rio de Janeiro,Brazil,True,1950,6,25
3395,1950-06-25,Italy,Sweden,2.0,3.0,FWC,São Paulo,Brazil,True,1950,6,25
3396,1950-06-25,Spain,United States,3.0,1.0,FWC,Curitiba,Brazil,True,1950,6,25
3397,1950-06-25,Switzerland,Yugoslavia,0.0,3.0,FWC,Belo Horizonte,Brazil,True,1950,6,25
3398,1950-06-28,Brazil,Switzerland,2.0,2.0,FWC,São Paulo,Brazil,False,1950,6,28
3399,1950-06-28,Mexico,Yugoslavia,1.0,4.0,FWC,Porto Alegre,Brazil,True,1950,6,28
3400,1950-06-29,Chile,Spain,0.0,2.0,FWC,Rio de Janeiro,Brazil,True,1950,6,29
3401,1950-06-29,England,United States,0.0,1.0,FWC,Belo Horizonte,Brazil,True,1950,6,29
3402,1950-06-29,Paraguay,Sweden,2.0,2.0,FWC,Curitiba,Brazil,True,1950,6,29
3403,1950-07-01,Brazil,Yugoslavia,2.0,0.0,FWC,Rio de Janeiro,Brazil,False,1950,7,1
3405,1950-07-02,Bolivia,Uruguay,0.0,8.0,FWC,Belo Horizonte,Brazil,True,1950,7,2
3406,1950-07-02,Chile,United States,5.0,2.0,FWC,Recife,Brazil,True,1950,7,2
3407,1950-07-02,England,Spain,0.0,1.0,FWC,Rio de Janeiro,Brazil,True,1950,7,2
3408,1950-07-02,Italy,Paraguay,2.0,0.0,FWC,São Paulo,Brazil,True,1950,7,2
3409,1950-07-02,Mexico,Switzerland,1.0,2.0,FWC,Porto Alegre,Brazil,True,1950,7,2
3411,1950-07-09,Brazil,Sweden,7.0,1.0,FWC,Rio de Janeiro,Brazil,False,1950,7,9
3412,1950-07-09,Spain,Uruguay,2.0,2.0,FWC,São Paulo,Brazil,True,1950,7,9
3415,1950-07-13,Brazil,Spain,6.0,1.0,FWC,Rio de Janeiro,Brazil,False,1950,7,13
3416,1950-07-13,Sweden,Uruguay,2.0,3.0,FWC,São Paulo,Brazil,True,1950,7,13
3417,1950-07-16,Brazil,Uruguay,1.0,2.0,FWC,Rio de Janeiro,Brazil,False,1950,7,16
3418,1950-07-16,Spain,Sweden,1.0,3.0,FWC,São Paulo,Brazil,True,1950,7,16
3699,1953-02-22,Peru,Bolivia,0.0,1.0,COPA,Lima,Peru,False,1953,2,22
3700,1953-02-25,Bolivia,Uruguay,0.0,2.0,COPA,Lima,Peru,True,1953,2,25
3701,1953-02-25,Chile,Paraguay,0.0,3.0,COPA,Lima,Peru,True,1953,2,25
3702,1953-02-28,Peru,Ecuador,1.0,0.0,COPA,Lima,Peru,False,1953,2,28
3703,1953-03-01,Bolivia,Brazil,1.0,8.0,COPA,Lima,Peru,True,1953,3,1
3704,1953-03-01,Chile,Uruguay,3.0,2.0,COPA,Lima,Peru,True,1953,3,1
3705,1953-03-04,Ecuador,Paraguay,0.0,0.0,COPA,Lima,Peru,True,1953,3,4
3706,1953-03-04,Peru,Chile,0.0,0.0,COPA,Lima,Peru,False,1953,3,4
3708,1953-03-08,Bolivia,Ecuador,1.0,1.0,COPA,Lima,Peru,True,1953,3,8
3711,1953-03-08,Peru,Paraguay,2.0,2.0,COPA,Lima,Peru,False,1953,3,8
3717,1953-03-12,Brazil,Ecuador,2.0,0.0,COPA,Lima,Peru,True,1953,3,12
3719,1953-03-12,Paraguay,Uruguay,2.0,2.0,COPA,Lima,Peru,True,1953,3,12
3723,1953-03-15,Brazil,Uruguay,1.0,0.0,COPA,Lima,Peru,True,1953,3,15
3726,1953-03-16,Bolivia,Paraguay,1.0,2.0,COPA,Lima,Peru,True,1953,3,16
3729,1953-03-19,Chile,Ecuador,3.0,0.0,COPA,Lima,Peru,True,1953,3,19
3733,1953-03-19,Peru,Brazil,1.0,0.0,COPA,Lima,Peru,False,1953,3,19
3740,1953-03-23,Brazil,Chile,3.0,2.0,COPA,Lima,Peru,True,1953,3,23
3741,1953-03-23,Ecuador,Uruguay,0.0,6.0,COPA,Lima,Peru,True,1953,3,23
3744,1953-03-27,Brazil,Paraguay,1.0,2.0,COPA,Lima,Peru,True,1953,3,27
3745,1953-03-28,Bolivia,Chile,2.0,2.0,COPA,Lima,Peru,True,1953,3,28
3746,1953-03-28,Peru,Uruguay,0.0,3.0,COPA,Lima,Peru,False,1953,3,28
3747,1953-04-01,Brazil,Paraguay,2.0,3.0,COPA,Lima,Peru,True,1953,4,1
3956,1954-06-16,Austria,Scotland,1.0,0.0,FWC,Zürich,Switzerland,True,1954,6,16
3957,1954-06-16,Brazil,Mexico,5.0,0.0,FWC,Geneva,Switzerland,True,1954,6,16
3958,1954-06-16,Czechoslovakia,Uruguay,0.0,2.0,FWC,Bern,Switzerland,True,1954,6,16
3959,1954-06-16,France,Yugoslavia,0.0,1.0,FWC,Lausanne,Switzerland,True,1954,6,16
3960,1954-06-17,Belgium,England,4.0,4.0,FWC,Basel,Switzerland,True,1954,6,17
3961,1954-06-17,Germany,Turkey,4.0,1.0,FWC,Bern,Switzerland,True,1954,6,17
3962,1954-06-17,Hungary,South Korea,9.0,0.0,FWC,Zürich,Switzerland,True,1954,6,17
3963,1954-06-17,Switzerland,Italy,2.0,1.0,FWC,Lausanne,Switzerland,False,1954,6,17
3964,1954-06-19,Austria,Czechoslovakia,5.0,0.0,FWC,Zürich,Switzerland,True,1954,6,19
3965,1954-06-19,Brazil,Yugoslavia,1.0,1.0,FWC,Lausanne,Switzerland,True,1954,6,19
3966,1954-06-19,France,Mexico,3.0,2.0,FWC,Geneva,Switzerland,True,1954,6,19
3967,1954-06-19,Scotland,Uruguay,0.0,7.0,FWC,Basel,Switzerland,True,1954,6,19
3968,1954-06-20,Belgium,Italy,1.0,4.0,FWC,Lugano,Switzerland,True,1954,6,20
3969,1954-06-20,Germany,Hungary,3.0,8.0,FWC,Basel,Switzerland,True,1954,6,20
3970,1954-06-20,South Korea,Turkey,0.0,7.0,FWC,Geneva,Switzerland,True,1954,6,20
3971,1954-06-20,Switzerland,England,0.0,2.0,FWC,Bern,Switzerland,False,1954,6,20
3972,1954-06-23,Germany,Turkey,7.0,2.0,FWC,Zürich,Switzerland,True,1954,6,23
3973,1954-06-23,Switzerland,Italy,4.0,1.0,FWC,Basel,Switzerland,False,1954,6,23
3974,1954-06-26,England,Uruguay,2.0,4.0,FWC,Basel,Switzerland,True,1954,6,26
3975,1954-06-26,Switzerland,Austria,5.0,7.0,FWC,Lausanne,Switzerland,False,1954,6,26
3976,1954-06-27,Brazil,Hungary,2.0,4.0,FWC,Bern,Switzerland,True,1954,6,27
3977,1954-06-27,Germany,Yugoslavia,2.0,0.0,FWC,Geneva,Switzerland,True,1954,6,27
3978,1954-06-30,Austria,Germany,1.0,6.0,FWC,Basel,Switzerland,True,1954,6,30
3979,1954-06-30,Hungary,Uruguay,4.0,2.0,FWC,Lausanne,Switzerland,True,1954,6,30
3980,1954-07-03,Austria,Uruguay,3.0,1.0,FWC,Zürich,Switzerland,True,1954,7,3
3981,1954-07-04,Germany,Hungary,3.0,2.0,FWC,Bern,Switzerland,True,1954,7,4
4048,1955-02-27,Chile,Ecuador,7.0,1.0,COPA,Santiago,Chile,False,1955,2,27
4050,1955-03-02,Argentina,Paraguay,5.0,3.0,COPA,Santiago,Chile,True,1955,3,2
4051,1955-03-06,Chile,Peru,5.0,4.0,COPA,Santiago,Chile,False,1955,3,6
4052,1955-03-09,Argentina,Ecuador,4.0,0.0,COPA,Santiago,Chile,True,1955,3,9
4053,1955-03-09,Paraguay,Uruguay,1.0,3.0,COPA,Santiago,Chile,True,1955,3,9
4054,1955-03-13,Chile,Uruguay,2.0,2.0,COPA,Santiago,Chile,False,1955,3,13
4055,1955-03-13,Ecuador,Peru,2.0,4.0,COPA,Santiago,Chile,True,1955,3,13
4057,1955-03-16,Argentina,Peru,2.0,2.0,COPA,Santiago,Chile,True,1955,3,16
4058,1955-03-16,Ecuador,Paraguay,0.0,2.0,COPA,Santiago,Chile,True,1955,3,16
4060,1955-03-20,Chile,Paraguay,5.0,0.0,COPA,Santiago,Chile,False,1955,3,20
4061,1955-03-23,Ecuador,Uruguay,1.0,5.0,COPA,Santiago,Chile,True,1955,3,23
4062,1955-03-23,Paraguay,Peru,1.0,1.0,COPA,Santiago,Chile,True,1955,3,23
4063,1955-03-27,Argentina,Uruguay,6.0,1.0,COPA,Santiago,Chile,True,1955,3,27
4065,1955-03-30,Chile,Argentina,0.0,1.0,COPA,Santiago,Chile,False,1955,3,30
4067,1955-03-30,Peru,Uruguay,2.0,1.0,COPA,Santiago,Chile,True,1955,3,30
4200,1956-01-21,Uruguay,Paraguay,4.0,2.0,COPA,Montevideo,Uruguay,False,1956,1,21
4201,1956-01-22,Argentina,Peru,2.0,1.0,COPA,Montevideo,Uruguay,True,1956,1,22
4202,1956-01-24,Brazil,Chile,1.0,4.0,COPA,Montevideo,Uruguay,True,1956,1,24
4203,1956-01-28,Uruguay,Peru,2.0,0.0,COPA,Montevideo,Uruguay,False,1956,1,28
4204,1956-01-29,Argentina,Chile,2.0,0.0,COPA,Montevideo,Uruguay,True,1956,1,29
4205,1956-01-29,Brazil,Paraguay,0.0,0.0,COPA,Montevideo,Uruguay,True,1956,1,29
4206,1956-02-01,Argentina,Paraguay,1.0,0.0,COPA,Montevideo,Uruguay,True,1956,2,1
4207,1956-02-01,Brazil,Peru,2.0,1.0,COPA,Montevideo,Uruguay,True,1956,2,1
4208,1956-02-05,Argentina,Brazil,0.0,1.0,COPA,Montevideo,Uruguay,True,1956,2,5
4209,1956-02-05,Paraguay,Peru,1.0,1.0,COPA,Montevideo,Uruguay,True,1956,2,5
4210,1956-02-06,Uruguay,Chile,2.0,1.0,COPA,Montevideo,Uruguay,False,1956,2,6
4211,1956-02-09,Chile,Peru,4.0,3.0,COPA,Montevideo,Uruguay,True,1956,2,9
4212,1956-02-10,Uruguay,Brazil,0.0,0.0,COPA,Montevideo,Uruguay,False,1956,2,10
4213,1956-02-12,Chile,Paraguay,2.0,0.0,COPA,Montevideo,Uruguay,True,1956,2,12
4215,1956-02-15,Uruguay,Argentina,1.0,0.0,COPA,Montevideo,Uruguay,False,1956,2,15
4321,1956-09-01,Hong Kong,Israel,2.0,3.0,AFC,So Kon Po,Hong Kong,False,1956,9,1
4322,1956-09-06,Hong Kong,South Korea,2.0,2.0,AFC,So Kon Po,Hong Kong,False,1956,9,6
4323,1956-09-08,Israel,South Korea,1.0,2.0,AFC,So Kon Po,Hong Kong,True,1956,9,8
4324,1956-09-09,Hong Kong,Vietnam Republic,2.0,2.0,AFC,So Kon Po,Hong Kong,False,1956,9,9
4328,1956-09-12,Israel,Vietnam Republic,2.0,1.0,AFC,So Kon Po,Hong Kong,True,1956,9,12
4331,1956-09-15,South Korea,Vietnam Republic,5.0,3.0,AFC,So Kon Po,Hong Kong,True,1956,9,15
4400,1957-02-10,Sudan,Egypt,1.0,2.0,AFCON,Khartoum,Sudan,False,1957,2,10
4401,1957-02-16,Egypt,Ethiopia,4.0,0.0,AFCON,Khartoum,Sudan,True,1957,2,16
4407,1957-03-07,Ecuador,Uruguay,2.0,5.0,COPA,Lima,Peru,True,1957,3,7
4411,1957-03-10,Peru,Ecuador,2.0,1.0,COPA,Lima,Peru,False,1957,3,10
4413,1957-03-13,Argentina,Colombia,8.0,2.0,COPA,Lima,Peru,True,1957,3,13
4414,1957-03-13,Brazil,Chile,4.0,2.0,COPA,Lima,Peru,True,1957,3,13
4416,1957-03-16,Peru,Chile,1.0,0.0,COPA,Lima,Peru,False,1957,3,16
4417,1957-03-17,Argentina,Ecuador,3.0,0.0,COPA,Lima,Peru,True,1957,3,17
4418,1957-03-17,Colombia,Uruguay,1.0,0.0,COPA,Lima,Peru,True,1957,3,17
4419,1957-03-20,Argentina,Uruguay,4.0,0.0,COPA,Lima,Peru,True,1957,3,20
4421,1957-03-21,Brazil,Ecuador,7.0,1.0,COPA,Lima,Peru,True,1957,3,21
4422,1957-03-21,Chile,Colombia,3.0,2.0,COPA,Lima,Peru,True,1957,3,21
4423,1957-03-23,Peru,Uruguay,3.0,5.0,COPA,Lima,Peru,False,1957,3,23
4424,1957-03-24,Brazil,Colombia,9.0,0.0,COPA,Lima,Peru,True,1957,3,24
4425,1957-03-24,Chile,Ecuador,2.0,2.0,COPA,Lima,Peru,True,1957,3,24
4426,1957-03-27,Peru,Colombia,4.0,1.0,COPA,Lima,Peru,False,1957,3,27
4427,1957-03-28,Argentina,Chile,6.0,2.0,COPA,Lima,Peru,True,1957,3,28
4428,1957-03-28,Brazil,Uruguay,2.0,3.0,COPA,Lima,Peru,True,1957,3,28
4431,1957-03-31,Peru,Brazil,0.0,1.0,COPA,Lima,Peru,False,1957,3,31
4432,1957-04-01,Chile,Uruguay,0.0,2.0,COPA,Lima,Peru,True,1957,4,1
4433,1957-04-01,Colombia,Ecuador,4.0,1.0,COPA,Lima,Peru,True,1957,4,1
4434,1957-04-03,Argentina,Brazil,3.0,0.0,COPA,Lima,Peru,True,1957,4,3
4437,1957-04-06,Peru,Argentina,2.0,1.0,COPA,Lima,Peru,False,1957,4,6
4696,1958-06-08,Argentina,Germany,1.0,3.0,FWC,Malmö,Sweden,True,1958,6,8
4697,1958-06-08,Austria,Brazil,0.0,3.0,FWC,Uddevalla,Sweden,True,1958,6,8
4698,1958-06-08,Czechoslovakia,Northern Ireland,0.0,1.0,FWC,Halmstad,Sweden,True,1958,6,8
4699,1958-06-08,England,Russia,2.0,2.0,FWC,Gothenburg,Sweden,True,1958,6,8
4700,1958-06-08,France,Paraguay,7.0,3.0,FWC,Norrköping,Sweden,True,1958,6,8
4701,1958-06-08,Hungary,Wales,1.0,1.0,FWC,Sandviken,Sweden,True,1958,6,8
4702,1958-06-08,Scotland,Yugoslavia,1.0,1.0,FWC,Västerås,Sweden,True,1958,6,8
4703,1958-06-08,Sweden,Mexico,3.0,0.0,FWC,Solna,Sweden,False,1958,6,8
4704,1958-06-11,Argentina,Northern Ireland,3.0,1.0,FWC,Halmstad,Sweden,True,1958,6,11
4705,1958-06-11,Austria,Russia,0.0,2.0,FWC,Borås,Sweden,True,1958,6,11
4706,1958-06-11,Brazil,England,0.0,0.0,FWC,Gothenburg,Sweden,True,1958,6,11
4707,1958-06-11,Czechoslovakia,Germany,2.0,2.0,FWC,Helsingborg,Sweden,True,1958,6,11
4708,1958-06-11,France,Yugoslavia,2.0,3.0,FWC,Västerås,Sweden,True,1958,6,11
4709,1958-06-11,Mexico,Wales,1.0,1.0,FWC,Solna,Sweden,True,1958,6,11
4710,1958-06-11,Paraguay,Scotland,3.0,2.0,FWC,Norrköping,Sweden,True,1958,6,11
4711,1958-06-12,Sweden,Hungary,2.0,1.0,FWC,Solna,Sweden,False,1958,6,12
4712,1958-06-15,Argentina,Czechoslovakia,1.0,6.0,FWC,Helsingborg,Sweden,True,1958,6,15
4713,1958-06-15,Austria,England,2.0,2.0,FWC,Borås,Sweden,True,1958,6,15
4714,1958-06-15,Brazil,Russia,2.0,0.0,FWC,Gothenburg,Sweden,True,1958,6,15
4715,1958-06-15,France,Scotland,2.0,1.0,FWC,Örebro,Sweden,True,1958,6,15
4716,1958-06-15,Germany,Northern Ireland,2.0,2.0,FWC,Malmö,Sweden,True,1958,6,15
4717,1958-06-15,Hungary,Mexico,4.0,0.0,FWC,Sandviken,Sweden,True,1958,6,15
4719,1958-06-15,Paraguay,Yugoslavia,3.0,3.0,FWC,Eskilstuna,Sweden,True,1958,6,15
4720,1958-06-15,Sweden,Wales,0.0,0.0,FWC,Solna,Sweden,False,1958,6,15
4721,1958-06-17,Czechoslovakia,Northern Ireland,1.0,2.0,FWC,Malmö,Sweden,True,1958,6,17
4722,1958-06-17,England,Russia,0.0,1.0,FWC,Gothenburg,Sweden,True,1958,6,17
4723,1958-06-17,Hungary,Wales,1.0,2.0,FWC,Solna,Sweden,True,1958,6,17
4724,1958-06-19,Brazil,Wales,1.0,0.0,FWC,Gothenburg,Sweden,True,1958,6,19
4725,1958-06-19,France,Northern Ireland,4.0,0.0,FWC,Norrköping,Sweden,True,1958,6,19
4726,1958-06-19,Germany,Yugoslavia,1.0,0.0,FWC,Malmö,Sweden,True,1958,6,19
4727,1958-06-19,Sweden,Russia,2.0,0.0,FWC,Solna,Sweden,False,1958,6,19
4728,1958-06-24,Brazil,France,5.0,2.0,FWC,Solna,Sweden,True,1958,6,24
4729,1958-06-24,Sweden,Germany,3.0,1.0,FWC,Gothenburg,Sweden,False,1958,6,24
4730,1958-06-28,France,Germany,6.0,3.0,FWC,Gothenburg,Sweden,True,1958,6,28
4733,1958-06-29,Sweden,Brazil,2.0,5.0,FWC,Solna,Sweden,False,1958,6,29
4813,1959-03-07,Argentina,Chile,6.0,1.0,COPA,Buenos Aires,Argentina,False,1959,3,7
4814,1959-03-08,Bolivia,Uruguay,0.0,7.0,COPA,Buenos Aires,Argentina,True,1959,3,8
4818,1959-03-10,Brazil,Peru,2.0,2.0,COPA,Buenos Aires,Argentina,True,1959,3,10
4820,1959-03-11,Argentina,Bolivia,2.0,0.0,COPA,Buenos Aires,Argentina,False,1959,3,11
4821,1959-03-11,Chile,Paraguay,1.0,2.0,COPA,Buenos Aires,Argentina,True,1959,3,11
4823,1959-03-14,Peru,Uruguay,5.0,3.0,COPA,Buenos Aires,Argentina,True,1959,3,14
4824,1959-03-15,Bolivia,Paraguay,0.0,5.0,COPA,Buenos Aires,Argentina,True,1959,3,15
4825,1959-03-15,Brazil,Chile,3.0,0.0,COPA,Buenos Aires,Argentina,True,1959,3,15
4826,1959-03-18,Argentina,Peru,3.0,1.0,COPA,Buenos Aires,Argentina,False,1959,3,18
4827,1959-03-18,Paraguay,Uruguay,1.0,3.0,COPA,Buenos Aires,Argentina,True,1959,3,18
4828,1959-03-21,Bolivia,Brazil,2.0,4.0,COPA,Buenos Aires,Argentina,True,1959,3,21
4829,1959-03-21,Chile,Peru,1.0,1.0,COPA,Buenos Aires,Argentina,True,1959,3,21
4830,1959-03-22,Argentina,Paraguay,3.0,1.0,COPA,Buenos Aires,Argentina,False,1959,3,22
4831,1959-03-26,Bolivia,Chile,2.0,5.0,COPA,Buenos Aires,Argentina,True,1959,3,26
4832,1959-03-26,Brazil,Uruguay,3.0,1.0,COPA,Buenos Aires,Argentina,True,1959,3,26
4833,1959-03-29,Bolivia,Peru,0.0,0.0,COPA,Buenos Aires,Argentina,True,1959,3,29
4834,1959-03-29,Brazil,Paraguay,4.0,1.0,COPA,Buenos Aires,Argentina,True,1959,3,29
4836,1959-03-30,Argentina,Uruguay,4.0,1.0,COPA,Buenos Aires,Argentina,False,1959,3,30
4838,1959-04-02,Chile,Uruguay,1.0,0.0,COPA,Buenos Aires,Argentina,True,1959,4,2
4839,1959-04-02,Paraguay,Peru,2.0,1.0,COPA,Buenos Aires,Argentina,True,1959,4,2
4840,1959-04-04,Argentina,Brazil,1.0,1.0,COPA,Buenos Aires,Argentina,False,1959,4,4
4868,1959-05-22,Egypt,Ethiopia,4.0,0.0,AFCON,Cairo,United Arab Republic,True,1959,5,22
4871,1959-05-25,Ethiopia,Sudan,0.0,1.0,AFCON,Cairo,United Arab Republic,True,1959,5,25
4874,1959-05-29,Egypt,Sudan,2.0,1.0,AFCON,Cairo,United Arab Republic,True,1959,5,29
4958,1959-12-05,Brazil,Paraguay,3.0,2.0,COPA,Guayaquil,Ecuador,True,1959,12,5
4961,1959-12-06,Ecuador,Uruguay,0.0,4.0,COPA,Guayaquil,Ecuador,False,1959,12,6
4964,1959-12-09,Argentina,Paraguay,4.0,2.0,COPA,Guayaquil,Ecuador,True,1959,12,9
4966,1959-12-12,Brazil,Uruguay,0.0,3.0,COPA,Guayaquil,Ecuador,True,1959,12,12
4967,1959-12-12,Ecuador,Argentina,1.0,1.0,COPA,Guayaquil,Ecuador,False,1959,12,12
4978,1959-12-16,Argentina,Uruguay,0.0,5.0,COPA,Guayaquil,Ecuador,True,1959,12,16
4982,1959-12-19,Ecuador,Brazil,1.0,3.0,COPA,Guayaquil,Ecuador,False,1959,12,19
4985,1959-12-22,Argentina,Brazil,4.0,1.0,COPA,Guayaquil,Ecuador,True,1959,12,22
4986,1959-12-22,Paraguay,Uruguay,1.0,1.0,COPA,Guayaquil,Ecuador,True,1959,12,22
4987,1959-12-25,Ecuador,Paraguay,3.0,1.0,COPA,Guayaquil,Ecuador,False,1959,12,25
5084,1960-07-06,Czechoslovakia,Russia,0.0,3.0,EURO,Marseille,France,True,1960,7,6
5085,1960-07-06,France,Yugoslavia,4.0,5.0,EURO,Paris,France,False,1960,7,6
5087,1960-07-09,France,Czechoslovakia,0.0,2.0,EURO,Marseille,France,False,1960,7,9
5092,1960-07-10,Russia,Yugoslavia,2.0,1.0,EURO,Paris,France,True,1960,7,10
5160,1960-10-14,South Korea,Vietnam Republic,5.0,1.0,AFC,Seoul,South Korea,False,1960,10,14
5163,1960-10-16,Taiwan,Vietnam Republic,2.0,0.0,AFC,Seoul,South Korea,True,1960,10,16
5164,1960-10-17,South Korea,Israel,3.0,0.0,AFC,Seoul,South Korea,False,1960,10,17
5165,1960-10-19,Israel,Vietnam Republic,5.0,1.0,AFC,Seoul,South Korea,True,1960,10,19
5168,1960-10-21,South Korea,Taiwan,1.0,0.0,AFC,Seoul,South Korea,False,1960,10,21
5171,1960-10-23,Israel,Taiwan,1.0,0.0,AFC,Seoul,South Korea,True,1960,10,23
5442,1962-01-14,Ethiopia,Tunisia,4.0,2.0,AFCON,Addis Ababa,Ethiopia,False,1962,1,14
5443,1962-01-18,Egypt,Uganda,2.0,1.0,AFCON,Addis Ababa,Ethiopia,True,1962,1,18
5444,1962-01-20,Tunisia,Uganda,3.0,0.0,AFCON,Addis Ababa,Ethiopia,True,1962,1,20
5445,1962-01-21,Ethiopia,Egypt,4.0,2.0,AFCON,Addis Ababa,Ethiopia,False,1962,1,21
5501,1962-05-30,Argentina,Bulgaria,1.0,0.0,FWC,Rancagua,Chile,True,1962,5,30
5502,1962-05-30,Brazil,Mexico,2.0,0.0,FWC,Viña del Mar,Chile,True,1962,5,30
5503,1962-05-30,Chile,Switzerland,3.0,1.0,FWC,Santiago,Chile,False,1962,5,30
5504,1962-05-30,Colombia,Uruguay,1.0,2.0,FWC,Arica,Chile,True,1962,5,30
5505,1962-05-31,Czechoslovakia,Spain,1.0,0.0,FWC,Viña del Mar,Chile,True,1962,5,31
5506,1962-05-31,England,Hungary,1.0,2.0,FWC,Rancagua,Chile,True,1962,5,31
5507,1962-05-31,Germany,Italy,0.0,0.0,FWC,Santiago,Chile,True,1962,5,31
5508,1962-05-31,Russia,Yugoslavia,2.0,0.0,FWC,Arica,Chile,True,1962,5,31
5509,1962-06-02,Argentina,England,1.0,3.0,FWC,Rancagua,Chile,True,1962,6,2
5510,1962-06-02,Brazil,Czechoslovakia,0.0,0.0,FWC,Viña del Mar,Chile,True,1962,6,2
5511,1962-06-02,Chile,Italy,2.0,0.0,FWC,Santiago,Chile,False,1962,6,2
5513,1962-06-02,Uruguay,Yugoslavia,1.0,3.0,FWC,Arica,Chile,True,1962,6,2
5514,1962-06-03,Bulgaria,Hungary,1.0,6.0,FWC,Rancagua,Chile,True,1962,6,3
5515,1962-06-03,Colombia,Russia,4.0,4.0,FWC,Arica,Chile,True,1962,6,3
5516,1962-06-03,Germany,Switzerland,2.0,1.0,FWC,Santiago,Chile,True,1962,6,3
5517,1962-06-03,Mexico,Spain,0.0,1.0,FWC,Viña del Mar,Chile,True,1962,6,3
5520,1962-06-06,Argentina,Hungary,0.0,0.0,FWC,Rancagua,Chile,True,1962,6,6
5521,1962-06-06,Brazil,Spain,2.0,1.0,FWC,Viña del Mar,Chile,True,1962,6,6
5522,1962-06-06,Chile,Germany,0.0,2.0,FWC,Santiago,Chile,False,1962,6,6
5523,1962-06-06,Russia,Uruguay,2.0,1.0,FWC,Arica,Chile,True,1962,6,6
5524,1962-06-07,Bulgaria,England,0.0,0.0,FWC,Rancagua,Chile,True,1962,6,7
5525,1962-06-07,Colombia,Yugoslavia,0.0,5.0,FWC,Arica,Chile,True,1962,6,7
5526,1962-06-07,Czechoslovakia,Mexico,1.0,3.0,FWC,Viña del Mar,Chile,True,1962,6,7
5527,1962-06-07,Italy,Switzerland,3.0,0.0,FWC,Santiago,Chile,True,1962,6,7
5529,1962-06-10,Brazil,England,3.0,1.0,FWC,Viña del Mar,Chile,True,1962,6,10
5530,1962-06-10,Chile,Russia,2.0,1.0,FWC,Arica,Chile,False,1962,6,10
5531,1962-06-10,Czechoslovakia,Hungary,1.0,0.0,FWC,Rancagua,Chile,True,1962,6,10
5532,1962-06-10,Germany,Yugoslavia,0.0,1.0,FWC,Santiago,Chile,True,1962,6,10
5534,1962-06-13,Chile,Brazil,2.0,4.0,FWC,Santiago,Chile,False,1962,6,13
5535,1962-06-13,Czechoslovakia,Yugoslavia,3.0,1.0,FWC,Viña del Mar,Chile,True,1962,6,13
